Våglängd (nm);Intensitet Källa #2;;Namnlös.sp;;;Källa #2;
680,173;4,175
680,510;4,199
680,848;4,175
681,185;4,102
681,523;4,199
681,860;4,150
682,198;4,248
682,535;4,199
682,872;4,077
683,209;4,224
683,547;4,199
683,884;4,321
684,221;4,248
684,558;4,175
684,895;4,297
685,232;4,150
685,568;4,175
685,905;4,102
686,242;4,102
686,579;4,224
686,915;4,224
687,252;4,199
687,589;4,126
687,925;4,248
688,262;4,126
688,598;4,248
688,934;4,053
689,271;4,150
689,607;4,150
689,943;4,150
690,279;4,150
690,615;4,199
690,951;4,126
691,287;4,297
691,623;4,126
691,959;4,639
692,295;4,248
692,631;4,150
692,967;4,297
693,302;4,199
693,638;4,150
693,974;4,199
694,309;4,102
694,645;4,053
694,980;4,175
695,316;4,102
695,651;4,175
695,986;4,126
696,322;4,272
696,657;4,175
696,992;4,199
697,327;4,199
697,662;4,150
697,997;4,077
698,332;4,175
698,667;4,224
699,002;4,199
699,337;4,150
699,671;4,224
700,006;4,150
700,341;4,077
700,675;4,224
701,010;4,102
701,344;4,077
701,679;4,150
702,013;4,102
702,348;4,053
702,682;4,150
703,016;4,248
703,350;4,126
703,685;4,150
704,019;4,150
704,353;4,224
704,687;4,224
705,021;4,150
705,355;4,102
705,688;4,150
706,022;4,980
706,356;4,175
706,690;4,199
707,023;4,126
707,357;4,224
707,690;4,077
708,024;4,126
708,357;4,102
708,691;4,199
709,024;4,077
709,357;4,175
709,691;4,419
710,024;4,053
710,357;4,175
710,690;4,248
711,023;4,077
711,356;4,102
711,689;4,175
712,022;4,199
712,355;4,077
712,688;4,126
713,020;4,224
713,353;4,175
713,686;4,126
714,018;4,175
714,351;4,126
714,683;4,150
715,016;4,150
715,348;4,126
715,680;4,224
716,013;4,199
716,345;4,150
716,677;4,126
717,009;4,224
717,341;4,224
717,673;4,248
718,005;4,126
718,337;4,150
718,669;4,053
719,001;4,199
719,333;4,199
719,664;4,346
719,996;4,077
720,328;4,004
720,659;4,126
720,991;4,175
721,322;4,126
721,654;4,126
721,985;4,077
722,316;4,102
722,647;4,199
722,979;4,175
723,310;4,346
723,641;4,224
723,972;4,199
724,303;4,150
724,634;4,199
724,965;4,175
725,296;4,248
725,626;4,175
725,957;4,248
726,288;4,126
726,619;4,102
726,949;4,150
727,280;4,248
727,610;4,126
727,941;4,248
728,271;4,077
728,601;4,175
728,932;4,126
729,262;4,150
729,592;4,126
729,922;4,150
730,252;4,321
730,582;4,150
730,912;4,053
731,242;4,126
731,572;4,150
731,902;4,248
732,232;4,175
732,561;4,199
732,891;4,126
733,221;4,102
733,550;4,053
733,880;4,077
734,209;4,053
734,539;4,175
734,868;4,102
735,197;4,077
735,526;4,224
735,856;4,224
736,185;4,102
736,514;4,175
736,843;4,102
737,172;4,126
737,501;4,053
737,830;4,199
738,159;4,175
738,487;4,199
738,816;4,199
739,145;4,150
739,473;4,150
739,802;4,102
740,131;4,224
740,459;4,224
740,788;4,224
741,116;4,102
741,444;4,272
741,772;4,224
742,101;4,102
742,429;4,150
742,757;4,126
743,085;4,175
743,413;4,224
743,741;4,346
744,069;4,126
744,397;4,126
744,725;4,199
745,052;4,102
745,380;4,102
745,708;4,126
746,035;4,224
746,363;4,175
746,690;4,102
747,018;4,126
747,345;4,224
747,673;4,199
748,000;4,224
748,327;4,150
748,654;4,272
748,981;4,175
749,309;4,053
749,636;4,175
749,963;4,175
750,289;4,102
750,616;4,224
750,943;4,199
751,270;4,224
751,597;4,102
